,station_id,Year,Month,Day,max_temp,min_temp,rainfall,date
17236,83084,2010,11,17,11.9,1.4,0.0,2010-11-17
17237,83084,2010,11,18,11.2,3.6,0.0,2010-11-18
17238,83084,2010,11,19,12.6,-0.6,0.0,2010-11-19
17239,83084,2010,11,20,15.7,6.3,0.0,2010-11-20
17240,83084,2010,11,21,15.8,8.4,0.0,2010-11-21
17241,83084,2010,11,22,18.2,9.0,0.0,2010-11-22
17242,83084,2010,11,23,16.6,8.6,0.0,2010-11-23
17243,83084,2010,11,24,15.3,10.0,0.0,2010-11-24
17244,83084,2010,11,25,11.5,10.6,0.0,2010-11-25
17245,83084,2010,11,26,12.7,9.3,7.6,2010-11-26
17246,83084,2010,11,27,14.2,8.2,21.4,2010-11-27
17247,83084,2010,11,28,12.2,8.5,50.6,2010-11-28
17248,83084,2010,11,29,8.1,2.3,17.6,2010-11-29
17249,83084,2010,11,30,9.9,3.0,2.2,2010-11-30
17250,83084,2010,12,1,11.6,7.2,11.4,2010-12-01
17251,83084,2010,12,2,14.8,8.5,8.2,2010-12-02
17252,83084,2010,12,3,16.2,7.7,9.8,2010-12-03
17253,83084,2010,12,4,17.3,7.6,16.6,2010-12-04
17254,83084,2010,12,5,17.6,9.3,0.0,2010-12-05
17255,83084,2010,12,6,18.1,10.0,0.0,2010-12-06
17256,83084,2010,12,7,14.1,10.5,0.2,2010-12-07
17257,83084,2010,12,8,13.8,10.5,11.6,2010-12-08
17258,83084,2010,12,9,13.0,5.286666666666666,3.875862068965517,2010-12-09
17259,83084,2010,12,10,9.2,5.7,3.875862068965517,2010-12-10
17260,83084,2010,12,11,8.0,0.4,0.0,2010-12-11
17261,83084,2010,12,12,8.3,1.4,2.8,2010-12-12
17262,83084,2010,12,13,12.5,2.8,0.0,2010-12-13
17263,83084,2010,12,14,14.8,5.4,0.0,2010-12-14
17264,83084,2010,12,15,15.5,9.0,0.0,2010-12-15
17265,83084,2010,12,16,13.1,5.7,18.0,2010-12-16
17266,83084,2010,12,17,8.6,2.5,0.0,2010-12-17
17267,83084,2010,12,18,3.6,1.7,4.4,2010-12-18
17268,83084,2010,12,19,2.6,0.1,6.6,2010-12-19
17269,83084,2010,12,20,4.8,-1.3,19.4,2010-12-20
17270,83084,2010,12,21,6.0,-0.2,3.4,2010-12-21
17271,83084,2010,12,22,12.2,0.2,0.0,2010-12-22
17272,83084,2010,12,23,17.2,5.9,0.0,2010-12-23
17273,83084,2010,12,24,18.1,4.4,0.0,2010-12-24
17274,83084,2010,12,25,15.7,10.0,0.0,2010-12-25
17275,83084,2010,12,26,14.7,8.4,0.0,2010-12-26
17276,83084,2010,12,27,9.2,0.5,0.0,2010-12-27
17277,83084,2010,12,28,14.7,-3.0,0.0,2010-12-28
17278,83084,2010,12,29,16.3,6.9,0.0,2010-12-29
17279,83084,2010,12,30,19.1,8.3,0.0,2010-12-30
17280,83084,2010,12,31,22.3,12.5,0.0,2010-12-31
17281,83084,2011,1,1,21.2,14.9,0.0,2011-01-01
17282,83084,2011,1,2,19.4,11.7,0.4,2011-01-02
17283,83084,2011,1,3,15.8,5.2,0.0,2011-01-03
17284,83084,2011,1,4,16.0,2.2,0.0,2011-01-04
17285,83084,2011,1,5,16.0,8.7,0.0,2011-01-05
17286,83084,2011,1,6,18.2,4.9,0.0,2011-01-06
17287,83084,2011,1,7,18.7,10.7,0.0,2011-01-07
17288,83084,2011,1,8,18.7,11.3,0.0,2011-01-08
17289,83084,2011,1,9,16.0,11.6,0.0,2011-01-09
17290,83084,2011,1,10,18.8,11.2,19.8,2011-01-10
17291,83084,2011,1,11,15.5,11.7,4.4,2011-01-11
17292,83084,2011,1,12,15.8,12.2,6.8,2011-01-12
17293,83084,2011,1,13,16.8,13.4,23.4,2011-01-13
17294,83084,2011,1,14,13.4,13.0,10.2,2011-01-14
17295,83084,2011,1,15,21.6,9.3,53.6,2011-01-15
17296,83084,2011,1,16,21.6,12.0,0.0,2011-01-16
17297,83084,2011,1,17,16.8,10.8,0.0,2011-01-17
17298,83084,2011,1,18,16.0,5.4,0.0,2011-01-18
17299,83084,2011,1,19,15.8,8.2,0.0,2011-01-19
17300,83084,2011,1,20,17.4,7.2,0.0,2011-01-20
17301,83084,2011,1,21,18.2,10.3,0.0,2011-01-21
17302,83084,2011,1,22,20.3,11.2,0.0,2011-01-22
17303,83084,2011,1,23,18.3,9.9,1.0,2011-01-23
17304,83084,2011,1,24,15.3,11.3,0.0,2011-01-24
17305,83084,2011,1,25,17.1,7.0,0.0,2011-01-25
17306,83084,2011,1,26,21.9,10.1,5.2,2011-01-26
17307,83084,2011,1,27,20.1,12.9,0.0,2011-01-27
17308,83084,2011,1,28,20.0,6.6,0.0,2011-01-28
17309,83084,2011,1,29,18.4,9.3,0.0,2011-01-29
17310,83084,2011,1,30,21.6,12.3,0.0,2011-01-30
17311,83084,2011,1,31,23.9,15.9,0.0,2011-01-31
17312,83084,2011,2,1,24.2,18.0,0.0,2011-02-01
17313,83084,2011,2,2,19.3,15.2,10.6,2011-02-02
17314,83084,2011,2,3,22.6,14.4,15.8,2011-02-03
17315,83084,2011,2,4,16.3,12.5,40.4,2011-02-04
17316,83084,2011,2,5,14.4,13.5,104.2,2011-02-05
17317,83084,2011,2,6,9.7,5.7,61.6,2011-02-06
17318,83084,2011,2,7,17.0,-0.2,0.4,2011-02-07
17319,83084,2011,2,8,15.9,7.0,0.0,2011-02-08
17320,83084,2011,2,9,17.4,4.8,0.0,2011-02-09
17321,83084,2011,2,10,13.8,10.3,0.0,2011-02-10
17322,83084,2011,2,11,15.2,11.3,50.2,2011-02-11
17323,83084,2011,2,12,15.5,8.0,68.2,2011-02-12
17324,83084,2011,2,13,17.1,8.1,0.2,2011-02-13
17325,83084,2011,2,14,17.3,6.5,0.0,2011-02-14
17326,83084,2011,2,15,15.7,9.1,0.0,2011-02-15
17327,83084,2011,2,16,13.7,10.3,0.2,2011-02-16
17328,83084,2011,2,17,15.4,9.7,4.0,2011-02-17
17329,83084,2011,2,18,17.5,9.5,9.6,2011-02-18
17330,83084,2011,2,19,15.2,10.5,52.6,2011-02-19
17331,83084,2011,2,20,12.6,7.9,61.6,2011-02-20
17332,83084,2011,2,21,11.3,3.8,0.0,2011-02-21
17333,83084,2011,2,22,15.8,-0.7,0.0,2011-02-22
17334,83084,2011,2,23,19.3,5.9,0.0,2011-02-23
17335,83084,2011,2,24,16.5,9.6,0.0,2011-02-24
17336,83084,2011,2,25,16.6,9.5,0.0,2011-02-25
17337,83084,2011,2,26,16.4,10.8,0.0,2011-02-26
17338,83084,2011,2,27,13.2,10.4,9.0,2011-02-27
17339,83084,2011,2,28,15.6,10.5,4.2,2011-02-28
17340,83084,2011,3,1,11.4,7.7,1.0,2011-03-01
17341,83084,2011,3,2,10.9,-1.0,0.0,2011-03-02
17342,83084,2011,3,3,11.6,3.1,0.0,2011-03-03
17343,83084,2011,3,4,12.2,1.4,0.0,2011-03-04
17344,83084,2011,3,5,14.6,0.3,0.0,2011-03-05
17345,83084,2011,3,6,17.9,5.7,0.0,2011-03-06
17346,83084,2011,3,7,15.6,6.9,0.0,2011-03-07
17347,83084,2011,3,8,14.6,7.6,0.0,2011-03-08
17348,83084,2011,3,9,14.7,9.2,0.0,2011-03-09
17349,83084,2011,3,10,12.5,9.3,16.0,2011-03-10
17350,83084,2011,3,11,13.0,8.9,16.8,2011-03-11
17351,83084,2011,3,12,14.1,9.2,0.4,2011-03-12
17352,83084,2011,3,13,14.6,11.1,6.0,2011-03-13
17353,83084,2011,3,14,15.9,10.0,15.8,2011-03-14
17354,83084,2011,3,15,13.3,9.7,0.2,2011-03-15
17355,83084,2011,3,16,15.3,9.7,9.6,2011-03-16
17356,83084,2011,3,17,14.4,6.0,0.2,2011-03-17
17357,83084,2011,3,18,14.4,5.2,0.0,2011-03-18
17358,83084,2011,3,19,14.7,7.1,0.0,2011-03-19
17359,83084,2011,3,20,16.6,8.7,0.0,2011-03-20
17360,83084,2011,3,21,13.9,9.7,1.4,2011-03-21
17361,83084,2011,3,22,15.0,9.8,6.8,2011-03-22
17362,83084,2011,3,23,9.2,8.0,1.8,2011-03-23
17363,83084,2011,3,24,8.5,3.5,10.2,2011-03-24
17364,83084,2011,3,25,8.7,4.0,18.0,2011-03-25
17365,83084,2011,3,26,11.8,2.7,0.0,2011-03-26
17366,83084,2011,3,27,15.4,1.8,0.0,2011-03-27
17367,83084,2011,3,28,16.9,5.3,0.0,2011-03-28
17368,83084,2011,3,29,10.4,6.9,0.0,2011-03-29
17369,83084,2011,3,30,9.4,7.5,0.8,2011-03-30
17370,83084,2011,3,31,11.4,-0.4,6.2,2011-03-31
17371,83084,2011,4,1,11.3,0.5,0.0,2011-04-01
17372,83084,2011,4,2,8.9,-0.5,0.0,2011-04-02
17373,83084,2011,4,3,13.2,-0.4,0.0,2011-04-03
17374,83084,2011,4,4,10.2,1.3,0.0,2011-04-04
17375,83084,2011,4,5,12.3,1.7,0.0,2011-04-05
17376,83084,2011,4,6,13.1,3.5,0.0,2011-04-06
17377,83084,2011,4,7,13.9,4.9,0.0,2011-04-07
17378,83084,2011,4,8,13.2,5.9,0.0,2011-04-08
17379,83084,2011,4,9,11.8,6.0,0.0,2011-04-09
17380,83084,2011,4,10,3.3,2.4,17.2,2011-04-10
17381,83084,2011,4,11,3.9,-2.3,8.2,2011-04-11
17382,83084,2011,4,12,2.4,-0.4,7.0,2011-04-12
17383,83084,2011,4,13,2.7,-0.5,13.8,2011-04-13
17384,83084,2011,4,14,8.0,0.3,0.8,2011-04-14
17385,83084,2011,4,15,6.1,0.8,0.0,2011-04-15
17386,83084,2011,4,16,7.3,0.5,0.0,2011-04-16
17387,83084,2011,4,17,12.0,0.1,0.0,2011-04-17
17388,83084,2011,4,18,10.4,3.3,0.0,2011-04-18
17389,83084,2011,4,19,9.2,4.1,0.0,2011-04-19
17390,83084,2011,4,20,8.2,5.0,4.6,2011-04-20
17391,83084,2011,4,21,5.8,4.1,14.8,2011-04-21
17392,83084,2011,4,22,3.5,1.4,8.2,2011-04-22
17393,83084,2011,4,23,8.6,-0.8,0.0,2011-04-23
17394,83084,2011,4,24,9.8,2.6,0.0,2011-04-24
17395,83084,2011,4,25,11.4,1.8,0.0,2011-04-25
17396,83084,2011,4,26,11.9,3.8,0.0,2011-04-26
17397,83084,2011,4,27,11.5,3.9,0.0,2011-04-27
17398,83084,2011,4,28,12.1,3.4,0.0,2011-04-28
17399,83084,2011,4,29,12.1,4.2,0.0,2011-04-29
17400,83084,2011,4,30,10.6,3.0,0.0,2011-04-30
17401,83084,2011,5,1,8.3,5.5,0.0,2011-05-01
17402,83084,2011,5,2,10.8,4.7,0.0,2011-05-02
17403,83084,2011,5,3,6.2,1.4,3.6,2011-05-03
17404,83084,2011,5,4,6.8,1.3,0.0,2011-05-04
17405,83084,2011,5,5,7.4,-3.1,0.0,2011-05-05
17406,83084,2011,5,6,10.7,1.3,0.0,2011-05-06
17407,83084,2011,5,7,9.8,3.1,0.0,2011-05-07
17408,83084,2011,5,8,5.2,-1.7,0.0,2011-05-08
17409,83084,2011,5,9,0.1,-3.4,0.0,2011-05-09
17410,83084,2011,5,10,4.0,-4.7,0.2,2011-05-10
17411,83084,2011,5,11,-3.0,-4.7,3.8,2011-05-11
17412,83084,2011,5,12,0.2,-6.7,1.2,2011-05-12
17413,83084,2011,5,13,0.4,-4.3,0.2,2011-05-13
17414,83084,2011,5,14,1.9,-4.8,4.4,2011-05-14
17415,83084,2011,5,15,5.1,-4.9,0.0,2011-05-15
17416,83084,2011,5,16,7.2,-1.9,0.0,2011-05-16
17417,83084,2011,5,17,6.8,-2.6,0.0,2011-05-17
17418,83084,2011,5,18,8.0,0.3,0.0,2011-05-18
17419,83084,2011,5,19,9.0,1.7,0.0,2011-05-19
17420,83084,2011,5,20,9.1,3.7,0.0,2011-05-20
17421,83084,2011,5,21,6.5,2.3,0.0,2011-05-21
17422,83084,2011,5,22,6.6,4.2,0.0,2011-05-22
17423,83084,2011,5,23,4.2,2.3,28.4,2011-05-23
17424,83084,2011,5,24,1.5,-0.7,13.0,2011-05-24
17425,83084,2011,5,25,0.1,-4.4,0.2,2011-05-25
17426,83084,2011,5,26,4.5,-3.7,0.0,2011-05-26
17427,83084,2011,5,27,5.4,-3.0,0.0,2011-05-27
17428,83084,2011,5,28,5.3,-1.5,0.0,2011-05-28
17429,83084,2011,5,29,6.1,-0.5,0.0,2011-05-29
17430,83084,2011,5,30,3.7,-1.1,0.0,2011-05-30
17431,83084,2011,5,31,9.5,-1.7,0.0,2011-05-31
17432,83084,2011,6,1,9.7,3.4,0.0,2011-06-01
17433,83084,2011,6,2,10.0,2.4,0.0,2011-06-02
17434,83084,2011,6,3,3.3,1.4,0.0,2011-06-03
17435,83084,2011,6,4,0.2,-0.1,14.4,2011-06-04
17436,83084,2011,6,5,-0.7,-3.2,0.0,2011-06-05
17437,83084,2011,6,6,-1.9,-6.1,5.8,2011-06-06
17438,83084,2011,6,7,-3.3,-5.3,0.0,2011-06-07
17439,83084,2011,6,8,-1.2,-6.6,3.8,2011-06-08
17440,83084,2011,6,9,-0.7,-5.8,0.6,2011-06-09
17441,83084,2011,6,10,-1.2,-3.3,0.8,2011-06-10
17442,83084,2011,6,11,-0.2,-4.0,0.2,2011-06-11
17443,83084,2011,6,12,0.3,-2.5,0.0,2011-06-12
17444,83084,2011,6,13,0.8,-2.3,0.2,2011-06-13
17445,83084,2011,6,14,0.9,-0.9,0.0,2011-06-14
17446,83084,2011,6,15,5.9,-1.1,0.0,2011-06-15
17447,83084,2011,6,16,6.3,-0.1,0.0,2011-06-16
17448,83084,2011,6,17,-0.7,-2.0,1.4,2011-06-17
17449,83084,2011,6,18,0.3,-3.3,1.4,2011-06-18
17450,83084,2011,6,19,1.0,-2.4,0.0,2011-06-19
17451,83084,2011,6,20,1.7,0.0,17.6,2011-06-20
17452,83084,2011,6,21,-2.3,-2.4,15.0,2011-06-21
17453,83084,2011,6,22,0.1,-4.7,0.8,2011-06-22
17454,83084,2011,6,23,0.3,-3.9,2.0,2011-06-23
17455,83084,2011,6,24,3.1,-1.7,0.0,2011-06-24
17456,83084,2011,6,25,3.3,-0.2,0.0,2011-06-25
17457,83084,2011,6,26,0.1,-2.9,0.0,2011-06-26
17458,83084,2011,6,27,3.7,-2.0,0.0,2011-06-27
17459,83084,2011,6,28,7.0,-2.0,0.0,2011-06-28
17460,83084,2011,6,29,5.0,-0.3,0.0,2011-06-29
17461,83084,2011,6,30,6.0,0.3,0.0,2011-06-30
17462,83084,2011,7,1,8.5,1.0,0.0,2011-07-01
17463,83084,2011,7,2,1.4,-0.8,0.0,2011-07-02
17464,83084,2011,7,3,1.7,-0.4,0.0,2011-07-03
17465,83084,2011,7,4,-0.6,-1.4,31.2,2011-07-04
17466,83084,2011,7,5,-2.0,-4.2,21.6,2011-07-05
17467,83084,2011,7,6,-0.9,-3.7,4.4,2011-07-06
17468,83084,2011,7,7,1.0,-4.6,19.8,2011-07-07
17469,83084,2011,7,8,-0.7,-5.6,0.0,2011-07-08
17470,83084,2011,7,9,-2.0,-5.1,0.0,2011-07-09
17471,83084,2011,7,10,-0.9,-5.2,0.0,2011-07-10
17472,83084,2011,7,11,-1.2,-6.0,4.6,2011-07-11
17473,83084,2011,7,12,-2.1,-4.8,0.0,2011-07-12
17474,83084,2011,7,13,-0.9,-4.1,0.0,2011-07-13
17475,83084,2011,7,14,-1.5,-5.0,1.4,2011-07-14
17476,83084,2011,7,15,1.4,-6.5,0.0,2011-07-15
17477,83084,2011,7,16,0.8,-4.1,0.0,2011-07-16
17478,83084,2011,7,17,0.7,-1.7,0.0,2011-07-17
17479,83084,2011,7,18,-0.2,-1.7,4.6,2011-07-18
17480,83084,2011,7,19,1.2,-5.2,4.6,2011-07-19
17481,83084,2011,7,20,0.9,-0.3,1.8,2011-07-20
17482,83084,2011,7,21,1.1,-1.3,5.6,2011-07-21
17483,83084,2011,7,22,0.1,-1.8,2.4,2011-07-22
17484,83084,2011,7,23,2.0,-5.2,0.0,2011-07-23
17485,83084,2011,7,24,-0.2,-3.4,0.2,2011-07-24
17486,83084,2011,7,25,0.7,-2.1,0.4,2011-07-25
17487,83084,2011,7,26,-0.4,-3.4,0.8,2011-07-26
17488,83084,2011,7,27,0.4,-5.3,0.0,2011-07-27
17489,83084,2011,7,28,3.6,-3.0,0.0,2011-07-28
17490,83084,2011,7,29,2.9,-1.6,0.0,2011-07-29
17491,83084,2011,7,30,2.3,-0.4,0.0,2011-07-30
17492,83084,2011,7,31,2.6,-0.2,0.2,2011-07-31
17493,83084,2011,8,1,4.4,0.9,0.2,2011-08-01
17494,83084,2011,8,2,5.5,2.1,0.0,2011-08-02
17495,83084,2011,8,3,8.0,3.0,0.0,2011-08-03
17496,83084,2011,8,4,6.9,4.7,0.0,2011-08-04
17497,83084,2011,8,5,5.6,2.5,0.0,2011-08-05
17498,83084,2011,8,6,2.5,-0.1,15.6,2011-08-06
17499,83084,2011,8,7,-0.6,-1.9,4.8,2011-08-07
17500,83084,2011,8,8,0.0,-3.9,3.6,2011-08-08
17501,83084,2011,8,9,-0.9,-4.4,1.4,2011-08-09
17502,83084,2011,8,10,2.0,-3.7,0.0,2011-08-10
17503,83084,2011,8,11,3.5,-1.3,29.4,2011-08-11
17504,83084,2011,8,12,6.0,-4.1,3.0,2011-08-12
17505,83084,2011,8,13,3.8,-1.9,0.0,2011-08-13
17506,83084,2011,8,14,5.2,-1.0,0.0,2011-08-14
17507,83084,2011,8,15,2.4,0.2,0.0,2011-08-15
17508,83084,2011,8,16,4.5,-0.1,0.0,2011-08-16
17509,83084,2011,8,17,3.3,0.9,0.6,2011-08-17
17510,83084,2011,8,18,1.1,-0.4,14.0,2011-08-18
17511,83084,2011,8,19,3.5,-1.2,0.0,2011-08-19
17512,83084,2011,8,20,6.2,-2.9,0.0,2011-08-20
17513,83084,2011,8,21,8.0,-2.4,0.0,2011-08-21
17514,83084,2011,8,22,11.0,0.2,0.0,2011-08-22
17515,83084,2011,8,23,10.4,4.6,0.0,2011-08-23
17516,83084,2011,8,24,8.7,5.5,0.0,2011-08-24
17517,83084,2011,8,25,4.4,-0.3,0.0,2011-08-25
17518,83084,2011,8,26,4.8,-0.2,0.0,2011-08-26
17519,83084,2011,8,27,4.0,-1.6,0.0,2011-08-27
17520,83084,2011,8,28,5.0,-2.9,0.0,2011-08-28
17521,83084,2011,8,29,1.5,-1.4,0.0,2011-08-29
17522,83084,2011,8,30,4.4,-3.4,0.6,2011-08-30
17523,83084,2011,8,31,6.6,-0.4,0.0,2011-08-31
17524,83084,2011,9,1,8.7,-0.9,0.0,2011-09-01
17525,83084,2011,9,2,10.6,-1.4,0.0,2011-09-02
17526,83084,2011,9,3,8.2,2.0,0.0,2011-09-03
17527,83084,2011,9,4,4.3,3.3,0.2,2011-09-04
17528,83084,2011,9,5,5.7,2.8,1.6,2011-09-05
17529,83084,2011,9,6,3.5,2.7,17.2,2011-09-06
17530,83084,2011,9,7,-0.1,-6.2,15.8,2011-09-07
17531,83084,2011,9,8,2.4,-4.9,0.0,2011-09-08
17532,83084,2011,9,9,-1.5,-4.0,0.0,2011-09-09
17533,83084,2011,9,10,2.0,-5.1,1.6,2011-09-10
17534,83084,2011,9,11,1.6,-3.3,0.0,2011-09-11
17535,83084,2011,9,12,3.8,-7.0,2.2,2011-09-12
17536,83084,2011,9,13,2.0,-3.6,0.0,2011-09-13
17537,83084,2011,9,14,6.3,-0.7724137931034483,0.0,2011-09-14
17538,83084,2011,9,15,5.2,-2.2,1.4,2011-09-15
17539,83084,2011,9,16,8.3,-0.2,0.0,2011-09-16
17540,83084,2011,9,17,10.0,2.7,0.0,2011-09-17
17541,83084,2011,9,18,13.5,3.2,0.0,2011-09-18
17542,83084,2011,9,19,13.3,4.6,0.0,2011-09-19
17543,83084,2011,9,20,0.2,-0.5,10.6,2011-09-20
17544,83084,2011,9,21,3.6,-1.9,6.8,2011-09-21
17545,83084,2011,9,22,7.5,0.1,0.0,2011-09-22
17546,83084,2011,9,23,9.6,3.4,0.0,2011-09-23
17547,83084,2011,9,24,7.1,-1.8,0.0,2011-09-24
17548,83084,2011,9,25,6.3,-4.7,0.0,2011-09-25
17549,83084,2011,9,26,9.7,-1.5,0.0,2011-09-26
17550,83084,2011,9,27,8.4,1.6,0.0,2011-09-27
17551,83084,2011,9,28,8.1,3.0,0.0,2011-09-28
17552,83084,2011,9,29,0.1,0.1,44.6,2011-09-29
17553,83084,2011,9,30,0.1,-2.7,9.6,2011-09-30
17554,83084,2011,10,1,0.9,-1.8,2.8,2011-10-01
17555,83084,2011,10,2,0.1,-2.4,2.0,2011-10-02
17556,83084,2011,10,3,5.7,-4.7,0.8,2011-10-03
17557,83084,2011,10,4,8.3,-1.4,0.0,2011-10-04
17558,83084,2011,10,5,6.9,1.9,0.0,2011-10-05
17559,83084,2011,10,6,7.2,2.7,0.0,2011-10-06
17560,83084,2011,10,7,7.8,1.8,0.8,2011-10-07
17561,83084,2011,10,8,8.8,3.5,2.8,2011-10-08
17562,83084,2011,10,9,3.3,0.3,1.6,2011-10-09
17563,83084,2011,10,10,3.1,-2.9,0.6,2011-10-10
17564,83084,2011,10,11,3.0,-3.3,1.8,2011-10-11
17565,83084,2011,10,12,10.0,-2.6,0.0,2011-10-12
17566,83084,2011,10,13,13.5,0.9,0.0,2011-10-13
17567,83084,2011,10,14,13.1,5.4,0.0,2011-10-14
17568,83084,2011,10,15,8.7,7.0,1.4,2011-10-15
17569,83084,2011,10,16,4.2,-1.6,0.0,2011-10-16
17570,83084,2011,10,17,10.6,-4.6,0.0,2011-10-17
17571,83084,2011,10,18,12.3,1.8,0.0,2011-10-18
17572,83084,2011,10,19,14.4,5.6,0.0,2011-10-19
17573,83084,2011,10,20,14.9,7.2,0.0,2011-10-20
17574,83084,2011,10,21,12.6,8.3,0.0,2011-10-21
17575,83084,2011,10,22,14.4,6.7,1.0,2011-10-22
17576,83084,2011,10,23,16.2,7.9,0.0,2011-10-23
17577,83084,2011,10,24,13.6,9.2,0.2,2011-10-24
17578,83084,2011,10,25,6.5,1.8,40.4,2011-10-25
17579,83084,2011,10,26,12.4,0.9,0.0,2011-10-26
17580,83084,2011,10,27,13.0,2.7,0.0,2011-10-27
17581,83084,2011,10,28,13.4,5.8,0.0,2011-10-28
17582,83084,2011,10,29,10.9,6.4,33.2,2011-10-29
17583,83084,2011,10,30,7.2,2.0,4.0,2011-10-30
17584,83084,2011,10,31,12.7,-1.9,3.8,2011-10-31
17585,83084,2011,11,1,11.9,1.1,0.0,2011-11-01
17586,83084,2011,11,2,10.1,3.6,0.2,2011-11-02
17587,83084,2011,11,3,10.9,-1.0,0.0,2011-11-03
17588,83084,2011,11,4,15.9,0.6,0.0,2011-11-04
17589,83084,2011,11,5,16.6,8.0,0.0,2011-11-05
17590,83084,2011,11,6,16.9,11.1,0.0,2011-11-06
17591,83084,2011,11,7,15.1,8.0,30.8,2011-11-07
17592,83084,2011,11,8,14.5,9.6,0.0,2011-11-08
17593,83084,2011,11,9,13.4,10.3,19.2,2011-11-09
17594,83084,2011,11,10,9.5,4.3,66.0,2011-11-10
17595,83084,2011,11,11,11.7,2.9,0.0,2011-11-11
17596,83084,2011,11,12,13.9,4.9,0.0,2011-11-12
17597,83084,2011,11,13,14.7,5.9,0.0,2011-11-13
17598,83084,2011,11,14,15.1,7.8,0.8,2011-11-14
17599,83084,2011,11,15,14.9,6.7,0.0,2011-11-15
17600,83084,2011,11,16,13.0,6.0,19.0,2011-11-16
17601,83084,2011,11,17,13.5,5.6,5.8,2011-11-17
17602,83084,2011,11,18,16.3,8.2,0.0,2011-11-18
17603,83084,2011,11,19,12.9,10.4,4.0,2011-11-19
17604,83084,2011,11,20,9.2,8.8,34.8,2011-11-20
17605,83084,2011,11,21,11.2,2.2,0.0,2011-11-21
17606,83084,2011,11,22,8.2,3.7,0.0,2011-11-22
17607,83084,2011,11,23,8.3,1.1,0.0,2011-11-23
17608,83084,2011,11,24,13.6,-1.1,0.0,2011-11-24
17609,83084,2011,11,25,11.4,5.0,0.2,2011-11-25
17610,83084,2011,11,26,10.1,9.0,59.2,2011-11-26
17611,83084,2011,11,27,15.1,5.3,47.2,2011-11-27
17612,83084,2011,11,28,15.4,6.0,0.0,2011-11-28
17613,83084,2011,11,29,19.1,9.3,0.0,2011-11-29
17614,83084,2011,11,30,12.2,10.8,3.8,2011-11-30
17615,83084,2011,12,1,8.9,-2.6,18.0,2011-12-01
17616,83084,2011,12,2,10.4,-2.7,0.0,2011-12-02
17617,83084,2011,12,3,11.3,1.8,0.0,2011-12-03
17618,83084,2011,12,4,6.8,-1.6,0.0,2011-12-04
17619,83084,2011,12,5,7.5,-3.2,0.0,2011-12-05
17620,83084,2011,12,6,13.8,-0.7,0.0,2011-12-06
17621,83084,2011,12,7,14.4,4.0,0.0,2011-12-07
17622,83084,2011,12,8,13.8,6.8,0.0,2011-12-08
17623,83084,2011,12,9,17.3,7.6,15.4,2011-12-09
17624,83084,2011,12,10,12.8,8.8,0.6,2011-12-10
17625,83084,2011,12,11,15.2,7.9,15.2,2011-12-11
17626,83084,2011,12,12,14.3,4.9,0.2,2011-12-12
17627,83084,2011,12,13,8.2,1.4,0.0,2011-12-13
17628,83084,2011,12,14,10.9,0.6,0.0,2011-12-14
17629,83084,2011,12,15,14.2,2.9,0.0,2011-12-15
17630,83084,2011,12,16,15.2,5.6,5.2,2011-12-16
17631,83084,2011,12,17,15.9,7.3,4.0,2011-12-17
17632,83084,2011,12,18,12.3,9.0,9.8,2011-12-18
17633,83084,2011,12,19,12.8,9.2,25.6,2011-12-19
17634,83084,2011,12,20,14.1,4.706666666666666,4.746666666666667,2011-12-20
17635,83084,2011,12,21,12.5,4.8,0.0,2011-12-21
17636,83084,2011,12,22,14.9,6.9,0.0,2011-12-22
17637,83084,2011,12,23,18.0,8.6,25.6,2011-12-23
17638,83084,2011,12,24,19.0,9.2,3.8,2011-12-24
17639,83084,2011,12,25,16.3,8.8,1.4,2011-12-25
17640,83084,2011,12,26,14.5,9.6,9.2,2011-12-26
17641,83084,2011,12,27,14.0,5.2,8.4,2011-12-27
17642,83084,2011,12,28,17.5,2.6,0.0,2011-12-28
17643,83084,2011,12,29,17.5,5.8,0.0,2011-12-29
17644,83084,2011,12,30,16.3,4.0,0.0,2011-12-30
17645,83084,2011,12,31,17.6,8.7,0.0,2011-12-31
17646,83084,2012,1,1,21.1,11.8,0.0,2012-01-01
17647,83084,2012,1,2,22.1,13.9,0.0,2012-01-02
17648,83084,2012,1,3,22.1,16.3,0.0,2012-01-03
17649,83084,2012,1,4,18.3,14.6,0.0,2012-01-04
17650,83084,2012,1,5,16.3,5.4,5.2,2012-01-05
17651,83084,2012,1,6,16.2,-0.1,0.0,2012-01-06
17652,83084,2012,1,7,16.6,2.9,0.0,2012-01-07
17653,83084,2012,1,8,13.3,9.8,19.8,2012-01-08
17654,83084,2012,1,9,8.7,2.0,58.8,2012-01-09
17655,83084,2012,1,10,8.7,3.6,0.0,2012-01-10
17656,83084,2012,1,11,3.8,0.4,0.4,2012-01-11
17657,83084,2012,1,12,10.4,-2.0,3.6,2012-01-12
17658,83084,2012,1,13,15.2,-0.1,0.0,2012-01-13
17659,83084,2012,1,14,13.6,0.7,0.0,2012-01-14
17660,83084,2012,1,15,16.2,3.2,0.0,2012-01-15
17661,83084,2012,1,16,17.9,7.7,0.0,2012-01-16
17662,83084,2012,1,17,17.6,9.4,0.0,2012-01-17
17663,83084,2012,1,18,17.5,10.7,0.2,2012-01-18
17664,83084,2012,1,19,21.0,9.8,2.8,2012-01-19
17665,83084,2012,1,20,20.6,11.1,0.2,2012-01-20
